,time,sim1,sim2,sim3,sim4,sim5,sim6,sim7,sim8,sim9,sim10,mean,std,upper,lower
309,309,15.10989010989011,11.538461538461538,12.087912087912088,15.247252747252746,10.576923076923077,10.851648351648352,12.774725274725276,13.04945054945055,12.5,10.851648351648352,12.458791208791208,1.66486689847535,13.490686403230882,11.426896014351534
310,310,15.10989010989011,11.675824175824175,12.087912087912088,15.384615384615385,10.576923076923077,10.851648351648352,13.04945054945055,13.186813186813186,12.5,10.989010989010989,12.541208791208792,1.6811575692716447,13.583201048016809,11.499216534400775
311,311,15.10989010989011,11.675824175824175,12.087912087912088,15.521978021978022,10.576923076923077,10.989010989010989,13.186813186813186,13.186813186813186,12.5,11.126373626373626,12.596153846153845,1.6836498359564944,13.639690825856956,11.552616866450734
312,312,15.10989010989011,11.675824175824175,12.087912087912088,15.659340659340659,10.576923076923077,10.989010989010989,13.186813186813186,13.186813186813186,12.637362637362637,11.126373626373626,12.623626373626372,1.7100897468449088,13.68355097987918,11.563701767373564
313,313,15.10989010989011,11.675824175824175,12.087912087912088,15.659340659340659,10.576923076923077,10.989010989010989,13.324175824175825,13.186813186813186,12.637362637362637,11.126373626373626,12.637362637362637,1.7156587907687906,13.700738972800487,11.573986301924787
314,314,15.10989010989011,11.675824175824175,12.087912087912088,15.796703296703297,10.576923076923077,11.263736263736265,13.324175824175825,13.186813186813186,12.912087912087912,11.263736263736265,12.719780219780219,1.703641305878968,13.775708040914363,11.663852398646075
315,315,15.10989010989011,11.675824175824175,12.087912087912088,15.796703296703297,10.576923076923077,11.263736263736265,13.324175824175825,13.324175824175825,12.912087912087912,11.263736263736265,12.733516483516484,1.708372542534618,13.79237675551093,11.674656211522038
316,316,15.10989010989011,11.813186813186814,12.087912087912088,15.796703296703297,10.714285714285714,11.263736263736265,13.324175824175825,13.324175824175825,13.186813186813186,11.401098901098901,12.802197802197801,1.672091962828381,13.83857113791846,11.765824466477142
317,317,15.10989010989011,11.813186813186814,12.087912087912088,15.796703296703297,10.989010989010989,11.263736263736265,13.324175824175825,13.324175824175825,13.324175824175825,11.401098901098901,12.843406593406593,1.6397440091089728,13.85973045969304,11.827082727120146
318,318,15.10989010989011,12.087912087912088,12.087912087912088,15.796703296703297,11.126373626373626,11.263736263736265,13.324175824175825,13.461538461538462,13.324175824175825,11.401098901098901,12.89835164835165,1.6103291728969957,13.89644401026969,11.90025928643361
319,319,15.247252747252746,12.087912087912088,12.087912087912088,15.796703296703297,11.126373626373626,11.263736263736265,13.461538461538462,13.598901098901099,13.461538461538462,11.401098901098901,12.953296703296704,1.645869620948614,13.973417263136323,11.933176143457086
320,320,15.247252747252746,12.225274725274724,12.087912087912088,15.934065934065934,11.263736263736265,11.263736263736265,13.461538461538462,13.598901098901099,13.598901098901099,11.401098901098901,13.008241758241757,1.6534947237147426,14.033088405739603,11.983395110743912
321,321,15.247252747252746,12.225274725274724,12.087912087912088,16.071428571428573,11.263736263736265,11.401098901098901,13.461538461538462,13.598901098901099,13.873626373626374,11.401098901098901,13.063186813186814,1.6779120883119183,14.103167500055484,12.023206126318144
322,322,15.247252747252746,12.225274725274724,12.087912087912088,16.071428571428573,11.263736263736265,11.538461538461538,13.461538461538462,13.736263736263735,13.873626373626374,11.401098901098901,13.09065934065934,1.6686404003662418,14.124893375802127,12.056425305516552
323,323,15.247252747252746,12.225274725274724,12.087912087912088,16.071428571428573,11.263736263736265,11.538461538461538,13.736263736263735,13.736263736263735,13.873626373626374,11.538461538461538,13.131868131868131,1.6625356363238413,14.16231839505635,12.101417868679913
324,324,15.247252747252746,12.362637362637363,12.087912087912088,16.208791208791208,11.263736263736265,11.538461538461538,13.736263736263735,13.736263736263735,13.873626373626374,11.538461538461538,13.15934065934066,1.6820926020119142,14.201912455445308,12.116768863236013
325,325,15.247252747252746,12.362637362637363,12.087912087912088,16.208791208791208,11.263736263736265,11.538461538461538,14.010989010989011,13.736263736263735,14.010989010989011,11.538461538461538,13.200549450549449,1.701486394707472,14.255141643901968,12.14595725719693
326,326,15.247252747252746,12.362637362637363,12.087912087912088,16.346153846153847,11.401098901098901,11.675824175824175,14.010989010989011,13.736263736263735,14.010989010989011,11.538461538461538,13.241758241758243,1.697477159081833,14.293865485125114,12.189650998391372
327,327,15.247252747252746,12.225274725274724,12.087912087912088,16.483516483516482,11.401098901098901,11.675824175824175,14.010989010989011,13.736263736263735,14.010989010989011,11.538461538461538,13.241758241758243,1.734133405064133,14.316585261769104,12.166931221747381
328,328,15.247252747252746,12.225274725274724,12.087912087912088,16.483516483516482,11.538461538461538,11.675824175824175,14.010989010989011,13.736263736263735,14.010989010989011,11.538461538461538,13.255494505494505,1.718406044395165,14.320573606371177,12.190415404617834
329,329,15.384615384615385,12.225274725274724,12.087912087912088,16.62087912087912,11.675824175824175,11.813186813186814,14.010989010989011,13.736263736263735,14.010989010989011,11.538461538461538,13.310439560439558,1.7368514368335985,14.386951233994685,12.233927886884432
330,330,15.521978021978022,12.225274725274724,12.225274725274724,16.62087912087912,11.813186813186814,11.95054945054945,14.010989010989011,13.736263736263735,14.010989010989011,11.538461538461538,13.365384615384613,1.718162021950823,14.430312469583317,12.30045676118591
331,331,15.521978021978022,12.5,12.225274725274724,16.62087912087912,11.813186813186814,11.95054945054945,14.010989010989011,13.873626373626374,14.010989010989011,11.538461538461538,13.406593406593407,1.7036413058789681,14.462521227727551,12.350665585459263
332,332,15.659340659340659,12.637362637362637,12.225274725274724,16.62087912087912,11.813186813186814,11.95054945054945,14.010989010989011,14.148351648351648,14.148351648351648,11.538461538461538,13.475274725274724,1.730805569709801,14.548039131563632,12.402510318985817
333,333,15.659340659340659,12.637362637362637,12.225274725274724,16.62087912087912,11.813186813186814,11.95054945054945,14.010989010989011,14.148351648351648,14.285714285714286,11.538461538461538,13.489010989010989,1.7372738595786814,14.56578448289606,12.412237495125918
334,334,15.659340659340659,12.637362637362637,12.225274725274724,16.75824175824176,11.813186813186814,12.087912087912088,14.148351648351648,14.148351648351648,14.285714285714286,11.538461538461538,13.530219780219781,1.7570131734752652,14.619227827611848,12.441211732827714
335,335,15.659340659340659,12.637362637362637,12.362637362637363,16.75824175824176,11.813186813186814,12.225274725274724,14.148351648351648,14.285714285714286,14.285714285714286,11.538461538461538,13.571428571428573,1.7396857361524793,14.649696961901691,12.493160180955455
336,336,15.659340659340659,12.637362637362637,12.5,16.75824175824176,11.813186813186814,12.225274725274724,14.148351648351648,14.285714285714286,14.285714285714286,11.538461538461538,13.585164835164838,1.729593860257366,14.657178216154264,12.51315145417541
337,337,15.659340659340659,12.637362637362637,12.774725274725276,16.75824175824176,11.813186813186814,12.225274725274724,14.148351648351648,14.285714285714286,14.423076923076923,11.538461538461538,13.626373626373626,1.7190769275102296,14.691868544913019,12.560878707834233
338,338,15.659340659340659,12.637362637362637,12.774725274725276,16.75824175824176,11.813186813186814,12.225274725274724,14.148351648351648,14.285714285714286,14.56043956043956,11.675824175824175,13.653846153846155,1.7085566112631354,14.712820512820514,12.594871794871796
339,339,15.659340659340659,12.637362637362637,12.912087912087912,16.895604395604394,11.813186813186814,12.362637362637363,14.285714285714286,14.285714285714286,14.56043956043956,11.675824175824175,13.708791208791212,1.7215142985450325,14.775796825549293,12.64178559203313
340,340,15.659340659340659,12.637362637362637,12.912087912087912,16.895604395604394,11.813186813186814,12.362637362637363,14.285714285714286,14.285714285714286,14.56043956043956,11.95054945054945,13.736263736263737,1.6873192099531387,14.78207501753246,12.690452454995015
341,341,15.659340659340659,12.912087912087912,12.912087912087912,16.895604395604394,11.813186813186814,12.362637362637363,14.285714285714286,14.285714285714286,14.56043956043956,11.95054945054945,13.763736263736266,1.6695824432349184,14.798554183098286,12.728918344374247
342,342,15.934065934065934,12.912087912087912,13.04945054945055,16.895604395604394,11.813186813186814,12.5,14.423076923076923,14.423076923076923,14.56043956043956,11.95054945054945,13.846153846153845,1.6957471826385673,14.89718883901232,12.795118853295369
343,343,15.934065934065934,12.912087912087912,13.04945054945055,17.17032967032967,11.813186813186814,12.5,14.423076923076923,14.56043956043956,14.697802197802197,12.087912087912088,13.914835164835164,1.7472013914938302,14.997761806749828,12.8319085229205
344,344,16.483516483516482,12.912087912087912,13.04945054945055,17.307692307692307,11.813186813186814,12.5,14.423076923076923,14.56043956043956,14.697802197802197,12.087912087912088,13.983516483516482,1.8517651945178526,15.131252441990709,12.835780525042255
345,345,16.62087912087912,13.04945054945055,13.186813186813186,17.307692307692307,11.813186813186814,12.637362637362637,14.423076923076923,14.56043956043956,14.697802197802197,12.087912087912088,14.038461538461538,1.8449597132286608,15.181979415932055,12.894943660991022
346,346,16.62087912087912,13.186813186813186,13.186813186813186,17.307692307692307,11.95054945054945,12.637362637362637,14.423076923076923,14.56043956043956,14.835164835164836,12.087912087912088,14.07967032967033,1.824908002140992,15.210760027848792,12.948580631491868
347,347,16.62087912087912,13.324175824175825,13.186813186813186,17.307692307692307,11.95054945054945,12.637362637362637,14.423076923076923,14.835164835164836,14.835164835164836,12.225274725274724,14.134615384615383,1.8113011432768453,15.257271464294858,13.011959304935909
348,348,16.75824175824176,13.461538461538462,13.324175824175825,17.445054945054945,11.95054945054945,12.637362637362637,14.423076923076923,14.972527472527473,14.972527472527473,12.225274725274724,14.217032967032967,1.8567964831494157,15.36788735050892,13.066178583557015
349,349,16.75824175824176,13.461538461538462,13.324175824175825,17.445054945054945,11.95054945054945,12.637362637362637,14.56043956043956,15.10989010989011,14.972527472527473,12.225274725274724,14.244505494505495,1.8655826354477802,15.40080559159531,13.08820539741568
350,350,16.895604395604394,13.461538461538462,13.324175824175825,17.445054945054945,11.95054945054945,12.637362637362637,14.56043956043956,15.10989010989011,14.972527472527473,12.362637362637363,14.271978021978024,1.870520720002228,15.431338775584067,13.11261726837198
351,351,16.895604395604394,13.598901098901099,13.324175824175825,17.445054945054945,11.95054945054945,12.637362637362637,14.56043956043956,15.247252747252746,14.972527472527473,12.5,14.313186813186812,1.8562883209301604,15.46372623445616,13.162647391917464
352,352,16.895604395604394,13.736263736263735,13.324175824175825,17.445054945054945,11.95054945054945,12.637362637362637,14.56043956043956,15.247252747252746,14.972527472527473,12.5,14.326923076923077,1.850915877776154,15.474132623427002,13.179713530419152
353,353,16.895604395604394,13.736263736263735,13.324175824175825,17.445054945054945,11.95054945054945,12.637362637362637,14.56043956043956,15.247252747252746,14.972527472527473,12.5,14.326923076923077,1.850915877776154,15.474132623427002,13.179713530419152
354,354,16.895604395604394,13.736263736263735,13.324175824175825,17.445054945054945,11.95054945054945,12.637362637362637,14.56043956043956,15.247252747252746,14.972527472527473,12.5,14.326923076923077,1.850915877776154,15.474132623427002,13.179713530419152
355,355,16.895604395604394,13.736263736263735,13.324175824175825,17.445054945054945,12.087912087912088,12.637362637362637,14.56043956043956,15.247252747252746,14.972527472527473,12.774725274725276,14.368131868131869,1.802890066274683,15.485574708274573,13.250689027989164
356,356,16.895604395604394,13.736263736263735,13.324175824175825,17.71978021978022,12.087912087912088,12.637362637362637,14.56043956043956,15.247252747252746,14.972527472527473,13.186813186813186,14.436813186813188,1.8205372342316846,15.565193854975043,13.308432518651333
357,357,16.895604395604394,13.736263736263735,13.324175824175825,17.71978021978022,12.225274725274724,12.637362637362637,14.56043956043956,15.384615384615385,14.972527472527473,13.461538461538462,14.491758241758243,1.7889399812807967,15.600554729642758,13.382961753873728
