,time,sim1,sim2,sim3,sim4,sim5,sim6,sim7,sim8,sim9,sim10,mean,std,upper,lower
13,13,1.2362637362637363,0.5494505494505495,1.3736263736263736,0.9615384615384616,0.9615384615384616,1.3736263736263736,2.4725274725274726,4.8076923076923075,0.5494505494505495,0.6868131868131868,1.4972527472527473,1.2925557362893938,2.2983870926132735,0.6961184018922209
14,14,1.510989010989011,0.5494505494505495,1.3736263736263736,0.9615384615384616,0.9615384615384616,1.510989010989011,2.60989010989011,4.945054945054945,0.5494505494505495,0.6868131868131868,1.565934065934066,1.3383755242816933,2.3954678101190856,0.7364003217490465
15,15,1.7857142857142858,0.8241758241758241,1.510989010989011,0.9615384615384616,0.9615384615384616,2.0604395604395602,2.7472527472527473,4.945054945054945,0.6868131868131868,0.6868131868131868,1.7170329670329667,1.3211115426972078,2.5358663845731115,0.8981995494928218
16,16,1.7857142857142858,0.8241758241758241,1.6483516483516483,0.9615384615384616,0.9615384615384616,2.0604395604395602,2.7472527472527473,4.945054945054945,0.6868131868131868,0.6868131868131868,1.7307692307692306,1.319444223760284,2.54856923332576,0.9129692282127012
17,17,1.7857142857142858,0.8241758241758241,1.7857142857142858,1.098901098901099,1.098901098901099,2.0604395604395602,2.7472527472527473,4.945054945054945,0.6868131868131868,0.6868131868131868,1.771978021978022,1.30225125210367,2.579121710298954,0.9648343336570897
18,18,1.7857142857142858,0.8241758241758241,1.7857142857142858,1.2362637362637363,1.098901098901099,2.0604395604395602,2.7472527472527473,4.945054945054945,0.6868131868131868,0.6868131868131868,1.7857142857142858,1.2950673648105266,2.588405354560364,0.9830232168682076
19,19,1.7857142857142858,0.8241758241758241,1.7857142857142858,1.2362637362637363,1.098901098901099,2.3351648351648353,2.7472527472527473,4.945054945054945,0.9615384615384616,0.6868131868131868,1.8406593406593406,1.2807423983184683,2.6344717032874017,1.0468469780312795
20,20,1.7857142857142858,0.8241758241758241,1.7857142857142858,1.2362637362637363,1.098901098901099,2.3351648351648353,2.8846153846153846,5.082417582417582,0.9615384615384616,0.6868131868131868,1.8681318681318682,1.3289435848843762,2.691819635712241,1.0444441005514955
21,21,1.6483516483516483,0.8241758241758241,1.7857142857142858,1.2362637362637363,1.098901098901099,2.3351648351648353,2.7472527472527473,5.082417582417582,0.9615384615384616,0.6868131868131868,1.8406593406593406,1.319444223760284,2.65845934321587,1.022859338102811
22,22,1.510989010989011,0.8241758241758241,1.7857142857142858,1.2362637362637363,1.098901098901099,2.3351648351648353,2.7472527472527473,5.082417582417582,0.8241758241758241,0.6868131868131868,1.8131868131868134,1.3330389523271327,2.6394129158061705,0.9869607105674564
23,23,1.3736263736263736,0.8241758241758241,1.7857142857142858,1.2362637362637363,1.098901098901099,2.3351648351648353,2.7472527472527473,5.082417582417582,0.8241758241758241,0.6868131868131868,1.7994505494505493,1.3372001701212974,2.6282558015795443,0.970645297321554
24,24,1.3736263736263736,0.8241758241758241,1.7857142857142858,1.098901098901099,1.098901098901099,2.3351648351648353,2.7472527472527473,4.8076923076923075,0.8241758241758241,0.6868131868131868,1.758241758241758,1.2702227754138975,2.545533991042933,0.9709495254405829
25,25,1.510989010989011,0.9615384615384616,1.7857142857142858,1.098901098901099,1.2362637362637363,2.3351648351648353,2.7472527472527473,4.8076923076923075,0.8241758241758241,0.6868131868131868,1.7994505494505493,1.247994137227936,2.5729653295652435,1.0259357693358548
26,26,1.510989010989011,0.9615384615384616,1.7857142857142858,1.098901098901099,1.2362637362637363,2.3351648351648353,2.8846153846153846,4.8076923076923075,0.8241758241758241,0.6868131868131868,1.8131868131868132,1.2602808841640127,2.5943169979505187,1.0320566284231076
27,27,1.510989010989011,1.098901098901099,1.7857142857142858,1.098901098901099,1.3736263736263736,2.3351648351648353,2.8846153846153846,4.8076923076923075,0.8241758241758241,0.6868131868131868,1.8406593406593408,1.244208631815296,2.611827840211063,1.0694908411076187
28,28,1.510989010989011,1.2362637362637363,1.7857142857142858,1.098901098901099,1.3736263736263736,2.3351648351648353,2.8846153846153846,5.21978021978022,0.8241758241758241,0.6868131868131868,1.8956043956043955,1.3471190877973107,2.730557456602252,1.0606513346065387
29,29,1.510989010989011,1.3736263736263736,1.7857142857142858,1.098901098901099,1.3736263736263736,2.3351648351648353,2.8846153846153846,5.357142857142857,0.9615384615384616,0.6868131868131868,1.9368131868131868,1.366664285859478,2.783880487077373,1.0897458865490006
30,30,1.510989010989011,1.510989010989011,1.7857142857142858,1.098901098901099,1.3736263736263736,2.3351648351648353,2.8846153846153846,5.906593406593407,0.9615384615384616,0.8241758241758241,2.019230769230769,1.5034081110672384,2.9510527704445675,1.0874087680169708
31,31,1.510989010989011,1.510989010989011,1.7857142857142858,1.2362637362637363,1.3736263736263736,2.3351648351648353,2.8846153846153846,5.906593406593407,0.9615384615384616,0.8241758241758241,2.032967032967033,1.4946670888720268,2.9593712924947004,1.1065627734393653
32,32,1.510989010989011,1.510989010989011,1.7857142857142858,1.2362637362637363,1.510989010989011,2.3351648351648353,3.159340659340659,5.906593406593407,0.9615384615384616,0.8241758241758241,2.074175824175824,1.5081419508778473,3.0089318897020836,1.1394197586495642
33,33,1.510989010989011,1.7857142857142858,1.9230769230769231,1.3736263736263736,1.510989010989011,2.3351648351648353,3.159340659340659,6.043956043956044,0.9615384615384616,0.8241758241758241,2.142857142857143,1.5271364955700326,3.089386149155055,1.1963281365592304
34,34,1.6483516483516483,1.9230769230769231,1.9230769230769231,1.3736263736263736,1.510989010989011,2.4725274725274726,3.2967032967032965,6.181318681318682,0.9615384615384616,0.9615384615384616,2.2252747252747254,1.5565071949687137,3.190007879660744,1.2605415708887069
35,35,1.6483516483516483,1.9230769230769231,2.0604395604395602,1.3736263736263736,1.510989010989011,2.4725274725274726,3.2967032967032965,6.181318681318682,0.9615384615384616,0.9615384615384616,2.2390109890109886,1.5541482877341564,3.2022820775455583,1.275739900476419
36,36,1.6483516483516483,1.9230769230769231,2.0604395604395602,1.3736263736263736,1.510989010989011,2.4725274725274726,3.2967032967032965,6.181318681318682,1.098901098901099,0.9615384615384616,2.2527472527472527,1.5421636948733248,3.208590213668898,1.2969042918256073
37,37,1.6483516483516483,1.9230769230769231,2.197802197802198,1.3736263736263736,1.510989010989011,2.60989010989011,3.2967032967032965,6.181318681318682,1.098901098901099,0.9615384615384616,2.28021978021978,1.5435225493927318,3.236904967898293,1.3235345925412672
38,38,1.7857142857142858,2.0604395604395602,2.197802197802198,1.510989010989011,1.510989010989011,2.7472527472527473,3.2967032967032965,6.318681318681318,1.098901098901099,0.9615384615384616,2.3489010989010985,1.568114819371126,3.3208287334288507,1.3769734643733467
39,39,1.7857142857142858,2.0604395604395602,2.197802197802198,1.510989010989011,1.6483516483516483,2.8846153846153846,3.2967032967032965,6.318681318681318,1.098901098901099,0.9615384615384616,2.376373626373626,1.5649028371930813,3.3463104537220256,1.4064367990252262
40,40,1.9230769230769231,2.197802197802198,2.197802197802198,1.510989010989011,1.6483516483516483,2.8846153846153846,3.434065934065934,6.456043956043956,1.098901098901099,0.9615384615384616,2.4313186813186816,1.6045905555031015,3.4258542113260684,1.4367831513112947
41,41,1.9230769230769231,2.197802197802198,2.197802197802198,1.6483516483516483,1.6483516483516483,2.8846153846153846,3.434065934065934,6.456043956043956,1.098901098901099,0.9615384615384616,2.445054945054945,1.5964036485000181,3.4345161775304733,1.4555937125794163
42,42,2.0604395604395602,2.197802197802198,2.197802197802198,1.6483516483516483,1.6483516483516483,2.8846153846153846,3.434065934065934,6.593406593406593,1.098901098901099,0.9615384615384616,2.4725274725274717,1.6304481515352431,3.483089706597366,1.4619652384575772
43,43,2.0604395604395602,2.197802197802198,2.197802197802198,1.6483516483516483,1.6483516483516483,2.8846153846153846,3.434065934065934,6.868131868131868,1.098901098901099,0.9615384615384616,2.4999999999999996,1.7080657172402856,3.558670099706773,1.4413299002932265
44,44,2.0604395604395602,2.197802197802198,2.197802197802198,1.6483516483516483,1.7857142857142858,3.159340659340659,3.434065934065934,6.868131868131868,1.098901098901099,0.9615384615384616,2.541208791208791,1.7098445375309375,3.6009814151542145,1.4814361672633676
45,45,2.0604395604395602,2.197802197802198,2.197802197802198,1.6483516483516483,1.7857142857142858,3.159340659340659,3.434065934065934,6.868131868131868,0.9615384615384616,0.9615384615384616,2.527472527472527,1.7232184070142957,3.5955343616026076,1.4594106933424462
46,46,1.7857142857142858,2.0604395604395602,2.197802197802198,1.6483516483516483,1.7857142857142858,3.159340659340659,3.434065934065934,6.730769230769231,0.9615384615384616,0.9615384615384616,2.4725274725274717,1.698464925914964,3.5252469401203563,1.4198080049345871
47,47,1.7857142857142858,2.0604395604395602,2.0604395604395602,1.6483516483516483,1.7857142857142858,3.021978021978022,3.434065934065934,6.456043956043956,0.9615384615384616,0.8241758241758241,2.403846153846154,1.6333387345912975,3.416199989855761,1.3914923178365473
48,48,1.7857142857142858,2.0604395604395602,2.0604395604395602,1.6483516483516483,1.7857142857142858,3.021978021978022,3.434065934065934,6.318681318681318,0.9615384615384616,0.8241758241758241,2.39010989010989,1.5956154955768864,3.379082620342622,1.401137159877158
49,49,1.7857142857142858,2.0604395604395602,2.0604395604395602,1.6483516483516483,1.9230769230769231,3.021978021978022,3.434065934065934,6.730769230769231,1.098901098901099,0.8241758241758241,2.458791208791209,1.691600414337466,3.5072560080286337,1.4103264095537842
50,50,1.7857142857142858,2.197802197802198,2.0604395604395602,1.6483516483516483,1.9230769230769231,3.021978021978022,3.5714285714285716,6.730769230769231,1.2362637362637363,0.8241758241758241,2.5,1.685827546885711,3.5448867389209764,1.4551132610790236
51,51,1.7857142857142858,2.197802197802198,2.0604395604395602,1.6483516483516483,1.9230769230769231,3.021978021978022,3.5714285714285716,6.730769230769231,1.2362637362637363,0.8241758241758241,2.5,1.685827546885711,3.5448867389209764,1.4551132610790236
52,52,1.7857142857142858,2.197802197802198,2.0604395604395602,1.6483516483516483,1.9230769230769231,3.021978021978022,3.5714285714285716,6.730769230769231,1.2362637362637363,0.8241758241758241,2.5,1.685827546885711,3.5448867389209764,1.4551132610790236
53,53,1.9230769230769231,2.3351648351648353,2.0604395604395602,1.6483516483516483,1.9230769230769231,3.021978021978022,3.5714285714285716,6.868131868131868,1.2362637362637363,0.8241758241758241,2.5412087912087915,1.7159642583739476,3.604774457429845,1.4776431249877378
54,54,1.9230769230769231,2.3351648351648353,2.197802197802198,1.6483516483516483,1.9230769230769231,3.021978021978022,3.5714285714285716,7.0054945054945055,1.2362637362637363,0.8241758241758241,2.568681318681319,1.7507974464607423,3.653836818556158,1.4835258188064795
55,55,1.9230769230769231,2.4725274725274726,2.197802197802198,1.6483516483516483,1.9230769230769231,3.021978021978022,3.5714285714285716,7.0054945054945055,1.3736263736263736,0.8241758241758241,2.596153846153846,1.738058086580949,3.6734134089707524,1.518894283336939
56,56,1.9230769230769231,2.4725274725274726,2.197802197802198,1.7857142857142858,1.9230769230769231,3.159340659340659,3.708791208791209,7.0054945054945055,1.3736263736263736,0.8241758241758241,2.6373626373626373,1.7432972944015817,3.7178694948297846,1.5568557798954898
57,57,1.9230769230769231,2.4725274725274726,2.197802197802198,1.7857142857142858,1.9230769230769231,3.159340659340659,3.8461538461538463,7.0054945054945055,1.3736263736263736,0.8241758241758241,2.6510989010989006,1.7531907186414268,3.7377377664394693,1.5644600357583318
58,58,1.9230769230769231,2.4725274725274726,2.3351648351648353,1.9230769230769231,1.9230769230769231,3.2967032967032965,3.8461538461538463,7.0054945054945055,1.3736263736263736,0.8241758241758241,2.6923076923076925,1.7473813700056295,3.775345886059683,1.6092694985557017
59,59,1.9230769230769231,2.4725274725274726,2.3351648351648353,1.9230769230769231,1.9230769230769231,3.434065934065934,3.9835164835164836,7.0054945054945055,1.510989010989011,0.8241758241758241,2.7335164835164836,1.7524730801673807,3.8197105519226,1.6473224151103674
60,60,2.0604395604395602,2.60989010989011,2.3351648351648353,1.9230769230769231,1.9230769230769231,3.434065934065934,3.9835164835164836,7.0054945054945055,1.6483516483516483,0.8241758241758241,2.774725274725275,1.7336497532892645,3.8492525242603555,1.7001980251901947
61,61,2.0604395604395602,2.60989010989011,2.3351648351648353,2.197802197802198,2.0604395604395602,3.434065934065934,3.9835164835164836,7.0054945054945055,1.6483516483516483,0.9615384615384616,2.82967032967033,1.696241641661363,3.8810117914062507,1.7783288679344091
62,62,2.0604395604395602,2.60989010989011,2.3351648351648353,2.197802197802198,2.0604395604395602,3.434065934065934,4.1208791208791204,7.0054945054945055,1.6483516483516483,0.9615384615384616,2.8434065934065935,1.7071449104829097,3.9015059711722833,1.785307215640904
63,63,2.0604395604395602,2.60989010989011,2.3351648351648353,2.197802197802198,2.0604395604395602,3.434065934065934,4.1208791208791204,7.0054945054945055,1.6483516483516483,0.9615384615384616,2.8434065934065935,1.7071449104829097,3.9015059711722833,1.785307215640904
64,64,2.197802197802198,2.60989010989011,2.3351648351648353,2.197802197802198,2.0604395604395602,3.434065934065934,4.1208791208791204,7.0054945054945055,1.7857142857142858,0.9615384615384616,2.8708791208791204,1.6903606014954897,3.9185754761557625,1.8231827656024782
65,65,2.197802197802198,2.60989010989011,2.3351648351648353,2.197802197802198,2.0604395604395602,3.434065934065934,4.1208791208791204,7.142857142857143,1.7857142857142858,1.098901098901099,2.8983516483516483,1.7113152663850628,3.9590358394849865,1.83766745721831
66,66,2.197802197802198,2.60989010989011,2.3351648351648353,2.197802197802198,2.197802197802198,3.434065934065934,4.1208791208791204,7.142857142857143,1.7857142857142858,1.098901098901099,2.912087912087912,1.7043795053673028,3.9684732740051953,1.8557025501706286
67,67,2.3351648351648353,2.60989010989011,2.3351648351648353,2.197802197802198,2.197802197802198,3.5714285714285716,4.1208791208791204,7.142857142857143,1.7857142857142858,1.2362637362637363,2.9532967032967035,1.6876298071412192,3.9993004946970654,1.9072929118963418
68,68,2.3351648351648353,2.60989010989011,2.3351648351648353,2.197802197802198,2.197802197802198,3.5714285714285716,4.1208791208791204,7.417582417582418,1.7857142857142858,1.2362637362637363,2.980769230769231,1.7639202601639572,4.074058334844067,1.8874801266943948
69,69,2.197802197802198,2.60989010989011,2.197802197802198,2.197802197802198,2.197802197802198,3.5714285714285716,4.1208791208791204,7.417582417582418,1.7857142857142858,1.2362637362637363,2.953296703296703,1.7760020469981204,4.054074176433255,1.8525192301601514
70,70,2.197802197802198,2.60989010989011,2.197802197802198,2.197802197802198,2.0604395604395602,3.434065934065934,4.1208791208791204,7.417582417582418,1.7857142857142858,1.2362637362637363,2.925824175824176,1.778125605405535,4.027917844097846,1.8237305075505057
71,71,2.197802197802198,2.60989010989011,2.197802197802198,2.197802197802198,1.9230769230769231,3.2967032967032965,4.1208791208791204,7.142857142857143,1.7857142857142858,1.2362637362637363,2.870879120879121,1.7051788608442553,3.927759928453995,1.8139983133042468
72,72,2.197802197802198,2.4725274725274726,2.197802197802198,2.197802197802198,1.9230769230769231,3.2967032967032965,4.1208791208791204,6.868131868131868,1.6483516483516483,1.2362637362637363,2.815934065934066,1.6422991240348854,3.833841608858991,1.7980265230091415
73,73,2.197802197802198,2.60989010989011,2.197802197802198,2.197802197802198,2.0604395604395602,3.2967032967032965,4.1208791208791204,7.142857142857143,1.6483516483516483,1.2362637362637363,2.8708791208791213,1.7076360692100347,3.929282921977806,1.8124753197804366
74,74,2.197802197802198,2.60989010989011,2.197802197802198,2.197802197802198,2.0604395604395602,3.2967032967032965,4.1208791208791204,7.142857142857143,1.6483516483516483,1.2362637362637363,2.8708791208791213,1.7076360692100347,3.929282921977806,1.8124753197804366
75,75,2.197802197802198,2.7472527472527473,2.197802197802198,2.197802197802198,2.0604395604395602,3.2967032967032965,4.258241758241758,7.28021978021978,1.6483516483516483,1.2362637362637363,2.9120879120879124,1.7552821549975395,4.000023063111934,1.8241527610638903
76,76,2.3351648351648353,2.7472527472527473,2.197802197802198,2.197802197802198,2.0604395604395602,3.2967032967032965,4.258241758241758,7.28021978021978,1.6483516483516483,1.3736263736263736,2.9395604395604398,1.7353419447641492,4.01513652023788,1.8639843588829994
77,77,2.4725274725274726,2.8846153846153846,2.197802197802198,2.3351648351648353,2.0604395604395602,3.2967032967032965,4.395604395604396,7.28021978021978,1.6483516483516483,1.3736263736263736,2.994505494505495,1.7348586299115043,4.069782013533711,1.9192289754772784
78,78,2.4725274725274726,2.8846153846153846,2.197802197802198,2.60989010989011,2.197802197802198,3.2967032967032965,4.395604395604396,7.28021978021978,1.6483516483516483,1.510989010989011,3.04945054945055,1.703148995131547,4.1050732332221225,1.993827865678978
79,79,2.4725274725274726,2.8846153846153846,2.197802197802198,2.60989010989011,2.3351648351648353,3.2967032967032965,4.532967032967033,7.28021978021978,1.7857142857142858,1.7857142857142858,3.118131868131868,1.6698963394273627,4.153144342369616,2.08311939389412
80,80,2.4725274725274726,2.8846153846153846,2.197802197802198,2.60989010989011,2.3351648351648353,3.2967032967032965,4.532967032967033,7.28021978021978,1.7857142857142858,1.9230769230769231,3.1318681318681323,1.6582426078447758,4.159657548437803,2.104078715298462
81,81,2.7472527472527473,2.8846153846153846,2.197802197802198,2.60989010989011,2.4725274725274726,3.434065934065934,4.532967032967033,7.28021978021978,1.7857142857142858,1.9230769230769231,3.186813186813187,1.6430010840197047,4.205155809044264,2.16847056458211
82,82,2.7472527472527473,2.8846153846153846,2.197802197802198,2.7472527472527473,2.4725274725274726,3.434065934065934,4.532967032967033,7.28021978021978,1.9230769230769231,2.0604395604395602,3.228021978021978,1.6139703967046306,4.228371193837719,2.227672762206237
83,83,2.8846153846153846,2.8846153846153846,2.197802197802198,2.7472527472527473,2.60989010989011,3.434065934065934,4.532967032967033,7.28021978021978,1.9230769230769231,2.197802197802198,3.269230769230769,1.5924589830977405,4.256247072759719,2.282214465701819
84,84,2.8846153846153846,3.159340659340659,2.3351648351648353,2.7472527472527473,2.60989010989011,3.5714285714285716,4.532967032967033,7.28021978021978,2.0604395604395602,2.197802197802198,3.3379120879120885,1.5662419636037876,4.308678914408901,2.367145261415276
85,85,2.8846153846153846,3.159340659340659,2.3351648351648353,2.7472527472527473,2.60989010989011,3.5714285714285716,4.532967032967033,7.28021978021978,2.0604395604395602,2.197802197802198,3.3379120879120885,1.5662419636037876,4.308678914408901,2.367145261415276
86,86,2.8846153846153846,3.159340659340659,2.3351648351648353,2.7472527472527473,2.60989010989011,3.708791208791209,4.532967032967033,7.28021978021978,2.0604395604395602,2.197802197802198,3.3516483516483517,1.5691172154288568,4.324197277689464,2.3790994256072393
87,87,2.8846153846153846,3.159340659340659,2.3351648351648353,2.7472527472527473,2.60989010989011,3.708791208791209,4.532967032967033,7.28021978021978,2.0604395604395602,2.197802197802198,3.3516483516483517,1.5691172154288568,4.324197277689464,2.3790994256072393
88,88,2.8846153846153846,3.2967032967032965,2.4725274725274726,2.7472527472527473,2.7472527472527473,3.9835164835164836,4.670329670329671,7.28021978021978,2.0604395604395602,2.3351648351648353,3.447802197802198,1.560072464515793,4.4147451291474935,2.4808592664569025
89,89,2.8846153846153846,3.2967032967032965,2.4725274725274726,2.7472527472527473,2.7472527472527473,4.1208791208791204,4.670329670329671,7.28021978021978,2.197802197802198,2.3351648351648353,3.4752747252747254,1.5527987318286027,4.437709350393003,2.512840100156447
90,90,2.8846153846153846,3.2967032967032965,2.4725274725274726,2.7472527472527473,2.7472527472527473,4.395604395604396,4.8076923076923075,7.417582417582418,2.3351648351648353,2.4725274725274726,3.5576923076923075,1.593314489359433,4.545238859495797,2.5701457558888183
91,91,2.8846153846153846,3.434065934065934,2.4725274725274726,2.7472527472527473,2.7472527472527473,4.670329670329671,4.8076923076923075,7.417582417582418,2.4725274725274726,2.4725274725274726,3.6126373626373636,1.5980443852776074,4.603115534303457,2.6221591909712694
92,92,2.8846153846153846,3.434065934065934,2.60989010989011,2.7472527472527473,2.7472527472527473,4.670329670329671,4.8076923076923075,7.417582417582418,2.4725274725274726,2.4725274725274726,3.626373626373627,1.5877124479999878,4.610447996969622,2.642299255777631
93,93,2.8846153846153846,3.434065934065934,2.4725274725274726,2.60989010989011,2.4725274725274726,4.532967032967033,4.670329670329671,7.28021978021978,2.4725274725274726,2.4725274725274726,3.530219780219781,1.5675799460480293,4.501815896827246,2.558623663612316
94,94,2.8846153846153846,3.434065934065934,2.3351648351648353,2.60989010989011,2.4725274725274726,4.532967032967033,4.532967032967033,6.730769230769231,2.4725274725274726,2.3351648351648353,3.4340659340659334,1.4348387926732964,4.323388231428625,2.5447436367032417
95,95,2.60989010989011,3.434065934065934,2.3351648351648353,2.60989010989011,2.3351648351648353,4.532967032967033,4.258241758241758,6.730769230769231,2.4725274725274726,2.197802197802198,3.3516483516483517,1.4496658055168417,4.250160526781549,2.4531361765151543
96,96,2.4725274725274726,3.434065934065934,2.197802197802198,2.3351648351648353,2.3351648351648353,4.532967032967033,4.258241758241758,6.593406593406593,2.4725274725274726,2.197802197802198,3.2829670329670337,1.4514724234576108,4.182598961500924,2.3833351044331437
97,97,2.4725274725274726,3.5714285714285716,2.197802197802198,2.3351648351648353,2.3351648351648353,4.532967032967033,4.395604395604396,7.28021978021978,2.4725274725274726,2.3351648351648353,3.3928571428571432,1.630512442387244,4.403459224809945,2.382255060904342
98,98,2.60989010989011,3.5714285714285716,2.197802197802198,2.3351648351648353,2.4725274725274726,4.532967032967033,4.395604395604396,7.28021978021978,2.4725274725274726,2.4725274725274726,3.4340659340659343,1.6032180769241389,4.427750793036856,2.440381075095013
99,99,2.60989010989011,3.5714285714285716,2.197802197802198,2.3351648351648353,2.4725274725274726,4.532967032967033,4.395604395604396,7.28021978021978,2.4725274725274726,2.4725274725274726,3.4340659340659343,1.6032180769241389,4.427750793036856,2.440381075095013
100,100,2.60989010989011,3.5714285714285716,2.197802197802198,2.60989010989011,2.4725274725274726,4.532967032967033,4.395604395604396,7.28021978021978,2.4725274725274726,2.60989010989011,3.4752747252747254,1.575583980447536,4.4518317938000544,2.498717656749396
101,101,2.8846153846153846,3.5714285714285716,2.197802197802198,2.60989010989011,2.4725274725274726,4.532967032967033,4.395604395604396,7.417582417582418,2.60989010989011,2.60989010989011,3.5302197802197797,1.5888344364432165,4.514989566457618,2.545449993981942
102,102,3.2967032967032965,3.5714285714285716,2.197802197802198,2.60989010989011,2.4725274725274726,4.532967032967033,4.532967032967033,7.417582417582418,2.60989010989011,2.7472527472527473,3.5989010989010985,1.5752512909908305,4.575251964364832,2.622550233437365
103,103,3.2967032967032965,3.708791208791209,2.197802197802198,2.60989010989011,2.7472527472527473,4.670329670329671,4.532967032967033,7.554945054945055,2.60989010989011,2.8846153846153846,3.6813186813186816,1.5937749563684274,4.669150633531185,2.693486729106178
104,104,3.2967032967032965,3.708791208791209,2.197802197802198,2.60989010989011,2.7472527472527473,4.670329670329671,4.532967032967033,7.554945054945055,2.7472527472527473,2.8846153846153846,3.6950549450549453,1.5840770407758764,4.676876066909058,2.713233823200832
105,105,3.2967032967032965,3.708791208791209,2.197802197802198,2.7472527472527473,2.7472527472527473,4.670329670329671,4.532967032967033,7.554945054945055,2.7472527472527473,3.021978021978022,3.722527472527473,1.5667772936932824,4.693626100051319,2.751428845003627
106,106,3.2967032967032965,3.8461538461538463,2.197802197802198,2.7472527472527473,2.7472527472527473,4.670329670329671,4.532967032967033,7.554945054945055,2.7472527472527473,3.021978021978022,3.7362637362637363,1.567245557523555,4.707652596716492,2.764874875810981
107,107,3.434065934065934,3.8461538461538463,2.197802197802198,2.7472527472527473,2.7472527472527473,4.670329670329671,4.532967032967033,7.554945054945055,2.7472527472527473,3.159340659340659,3.7637362637362637,1.5570458719860407,4.728803293596679,2.7986692338758488
108,108,3.434065934065934,3.9835164835164836,2.197802197802198,2.7472527472527473,2.7472527472527473,4.670329670329671,4.670329670329671,7.554945054945055,2.8846153846153846,3.159340659340659,3.8049450549450556,1.5568438899465793,4.769886895040406,2.8400032148497054
109,109,3.434065934065934,4.1208791208791204,2.197802197802198,2.7472527472527473,2.8846153846153846,4.670329670329671,4.8076923076923075,7.829670329670329,2.8846153846153846,3.159340659340659,3.8736263736263736,1.6314765011496444,4.8848259853907114,2.862426761862036
110,110,3.434065934065934,4.1208791208791204,2.197802197802198,2.7472527472527473,2.8846153846153846,4.670329670329671,4.945054945054945,7.829670329670329,2.8846153846153846,3.159340659340659,3.8873626373626373,1.6407665325595722,4.904320270249791,2.870405004475484
111,111,3.434065934065934,4.1208791208791204,2.197802197802198,2.7472527472527473,2.8846153846153846,4.670329670329671,4.945054945054945,7.967032967032967,2.8846153846153846,3.159340659340659,3.9010989010989006,1.6775996919493752,4.940885962696046,2.861311839501755
112,112,3.434065934065934,4.1208791208791204,2.197802197802198,2.7472527472527473,2.8846153846153846,4.8076923076923075,4.945054945054945,7.967032967032967,3.021978021978022,3.2967032967032965,3.9423076923076925,1.6698963394273627,4.97732016654544,2.9072952180699447
