,time,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30,sim_31,sim_32,sim_33,sim_34,sim_35,sim_36,sim_37,sim_38,sim_39,sim_40,sim_41,sim_42,sim_43,sim_44,sim_45,sim_46,sim_47,sim_48,sim_49,sim_50,mean,std,upper,lower
172,172,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.5861664712778429,0.46893317702227433,1.1723329425556859,0.82063305978898,0.7033997655334114,0.11723329425556858,1.0550996483001172,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.1723329425556859,0.7033997655334114,1.5240328253223916,0.9378663540445487,1.2895662368112544,1.0550996483001172,1.2895662368112544,0.7033997655334114,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,1.2895662368112544,0.9378663540445487,0.5861664712778429,0.82063305978898,0.82063305978898,1.0550996483001172,1.4067995310668229,0.9378663540445487,0.7033997655334114,1.2895662368112544,1.5240328253223916,1.2895662368112544,0.9378663540445487,1.0550996483001172,0.7033997655334114,1.64126611957796,0.82063305978898,0.46893317702227433,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,0.9378663540445487,0.46893317702227433,0.8980070339976556,0.32785137701039263,0.9888827993045708,0.8071312686907404
173,173,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.5861664712778429,0.46893317702227433,1.1723329425556859,0.82063305978898,0.7033997655334114,0.23446658851113716,1.0550996483001172,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.1723329425556859,0.7033997655334114,1.5240328253223916,1.0550996483001172,1.2895662368112544,1.0550996483001172,1.2895662368112544,0.7033997655334114,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,1.2895662368112544,0.9378663540445487,0.5861664712778429,0.82063305978898,0.82063305978898,1.0550996483001172,1.4067995310668229,0.9378663540445487,0.7033997655334114,1.2895662368112544,1.5240328253223916,1.2895662368112544,0.9378663540445487,1.0550996483001172,0.7033997655334114,1.64126611957796,0.82063305978898,0.46893317702227433,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,0.9378663540445487,0.46893317702227433,0.9026963657678784,0.3232332786069131,0.9922920595054571,0.8131006720302997
174,174,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.46893317702227433,1.1723329425556859,0.82063305978898,0.7033997655334114,0.23446658851113716,1.0550996483001172,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.1723329425556859,0.7033997655334114,1.5240328253223916,1.0550996483001172,1.2895662368112544,1.0550996483001172,1.2895662368112544,0.7033997655334114,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,1.2895662368112544,0.9378663540445487,0.5861664712778429,0.82063305978898,0.82063305978898,1.0550996483001172,1.4067995310668229,0.9378663540445487,0.7033997655334114,1.2895662368112544,1.5240328253223916,1.2895662368112544,0.9378663540445487,1.0550996483001172,0.7033997655334114,1.64126611957796,0.82063305978898,0.46893317702227433,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,0.9378663540445487,0.46893317702227433,0.9050410316529898,0.32130984967477333,0.9941035780912783,0.8159784852147013
175,175,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.46893317702227433,1.1723329425556859,0.82063305978898,0.7033997655334114,0.23446658851113716,1.0550996483001172,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.1723329425556859,0.7033997655334114,1.5240328253223916,1.0550996483001172,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,1.2895662368112544,0.9378663540445487,0.5861664712778429,0.82063305978898,0.82063305978898,1.0550996483001172,1.4067995310668229,0.9378663540445487,0.82063305978898,1.2895662368112544,1.5240328253223916,1.2895662368112544,0.9378663540445487,1.0550996483001172,0.7033997655334114,1.64126611957796,0.82063305978898,0.46893317702227433,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,0.9378663540445487,0.46893317702227433,0.9097303634232126,0.3235021662743161,0.9994005890196465,0.8200601378267787
176,176,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.82063305978898,0.7033997655334114,0.23446658851113716,1.0550996483001172,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.1723329425556859,0.7033997655334114,1.5240328253223916,1.0550996483001172,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,1.2895662368112544,0.9378663540445487,0.5861664712778429,0.82063305978898,0.82063305978898,1.0550996483001172,1.4067995310668229,0.9378663540445487,0.82063305978898,1.2895662368112544,1.5240328253223916,1.2895662368112544,0.9378663540445487,1.0550996483001172,0.7033997655334114,1.64126611957796,0.82063305978898,0.46893317702227433,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,0.9378663540445487,0.46893317702227433,0.912075029308324,0.32586053204426424,1.0023989605447097,0.8217510980719382
177,177,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.82063305978898,0.7033997655334114,0.23446658851113716,1.0550996483001172,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.1723329425556859,0.7033997655334114,1.5240328253223916,1.0550996483001172,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,1.2895662368112544,0.9378663540445487,0.5861664712778429,0.82063305978898,0.82063305978898,1.0550996483001172,1.4067995310668229,0.9378663540445487,0.82063305978898,1.2895662368112544,1.5240328253223916,1.2895662368112544,0.9378663540445487,1.0550996483001172,0.82063305978898,1.64126611957796,0.82063305978898,0.46893317702227433,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,0.9378663540445487,0.46893317702227433,0.9144196951934354,0.324748273817875,1.0044353241787713,0.8244040662080993
178,178,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.82063305978898,0.7033997655334114,0.23446658851113716,1.0550996483001172,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.1723329425556859,0.7033997655334114,1.5240328253223916,1.0550996483001172,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,1.2895662368112544,0.9378663540445487,0.5861664712778429,0.82063305978898,0.82063305978898,1.0550996483001172,1.4067995310668229,0.9378663540445487,0.82063305978898,1.2895662368112544,1.5240328253223916,1.2895662368112544,0.9378663540445487,1.0550996483001172,0.82063305978898,1.7584994138335288,0.82063305978898,0.46893317702227433,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,0.9378663540445487,0.46893317702227433,0.9167643610785465,0.33047586592268624,1.008367597597018,0.8251611245600748
179,179,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.82063305978898,0.7033997655334114,0.23446658851113716,1.0550996483001172,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.1723329425556859,0.7033997655334114,1.5240328253223916,1.0550996483001172,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,1.2895662368112544,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.4067995310668229,0.9378663540445487,0.82063305978898,1.2895662368112544,1.5240328253223916,1.2895662368112544,0.9378663540445487,1.0550996483001172,0.82063305978898,1.7584994138335288,0.82063305978898,0.46893317702227433,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,0.9378663540445487,0.46893317702227433,0.9191090269636579,0.33019566846019843,1.0106345967080175,0.8275834572192985
180,180,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.82063305978898,0.7033997655334114,0.23446658851113716,1.0550996483001172,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.1723329425556859,0.7033997655334114,1.5240328253223916,1.0550996483001172,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,1.2895662368112544,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.5240328253223916,0.9378663540445487,0.82063305978898,1.2895662368112544,1.5240328253223916,1.2895662368112544,0.9378663540445487,1.0550996483001172,0.82063305978898,1.7584994138335288,0.82063305978898,0.5861664712778429,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,0.9378663540445487,0.46893317702227433,0.9237983587338806,0.3312811718393052,1.0156248146639841,0.8319719028037772
181,181,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.82063305978898,0.7033997655334114,0.23446658851113716,1.0550996483001172,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.1723329425556859,0.7033997655334114,1.5240328253223916,1.0550996483001172,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.64126611957796,0.9378663540445487,0.82063305978898,1.2895662368112544,1.64126611957796,1.2895662368112544,0.9378663540445487,1.0550996483001172,0.82063305978898,1.7584994138335288,0.82063305978898,0.5861664712778429,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,0.9378663540445487,0.46893317702227433,0.9308323563892148,0.3435588298128568,1.0260620054817118,0.8356027072967178
182,182,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.82063305978898,0.7033997655334114,0.23446658851113716,1.0550996483001172,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.1723329425556859,0.7033997655334114,1.5240328253223916,1.0550996483001172,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,0.9378663540445487,0.7033997655334114,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.64126611957796,0.9378663540445487,0.82063305978898,1.2895662368112544,1.64126611957796,1.2895662368112544,0.9378663540445487,1.0550996483001172,0.82063305978898,1.7584994138335288,0.82063305978898,0.5861664712778429,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,0.9378663540445487,0.46893317702227433,0.9308323563892148,0.3435588298128568,1.0260620054817118,0.8356027072967178
183,183,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.82063305978898,0.7033997655334114,0.23446658851113716,1.0550996483001172,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.1723329425556859,0.7033997655334114,1.5240328253223916,1.0550996483001172,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.7033997655334114,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.64126611957796,0.9378663540445487,0.82063305978898,1.2895662368112544,1.64126611957796,1.2895662368112544,1.1723329425556859,1.0550996483001172,0.82063305978898,1.7584994138335288,0.82063305978898,0.5861664712778429,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,0.9378663540445487,0.46893317702227433,0.9378663540445489,0.3456668471035052,1.0336803157189076,0.8420523923701901
184,184,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.82063305978898,0.7033997655334114,0.23446658851113716,1.0550996483001172,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.1723329425556859,0.7033997655334114,1.5240328253223916,1.0550996483001172,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.7033997655334114,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.64126611957796,0.9378663540445487,0.82063305978898,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.1723329425556859,0.82063305978898,1.7584994138335288,0.82063305978898,0.5861664712778429,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,0.9378663540445487,0.46893317702227433,0.9425556858147717,0.3496683516558135,1.0394788079626538,0.8456325636668897
185,185,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.82063305978898,0.7033997655334114,0.23446658851113716,1.0550996483001172,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.1723329425556859,0.7033997655334114,1.5240328253223916,1.0550996483001172,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.7033997655334114,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.64126611957796,0.9378663540445487,0.82063305978898,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.1723329425556859,0.82063305978898,1.7584994138335288,0.82063305978898,0.5861664712778429,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,0.9378663540445487,0.46893317702227433,0.9425556858147717,0.3496683516558135,1.0394788079626538,0.8456325636668897
186,186,0.46893317702227433,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.82063305978898,0.7033997655334114,0.23446658851113716,1.0550996483001172,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.2895662368112544,0.7033997655334114,1.5240328253223916,1.0550996483001172,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.7033997655334114,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.7584994138335288,0.9378663540445487,0.82063305978898,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.1723329425556859,0.82063305978898,1.7584994138335288,0.9378663540445487,0.5861664712778429,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,1.0550996483001172,0.46893317702227433,0.951934349355217,0.3565629444226096,1.0507685551162762,0.8531001435941579
187,187,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.9378663540445487,0.7033997655334114,0.23446658851113716,1.1723329425556859,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.2895662368112544,0.7033997655334114,1.5240328253223916,1.1723329425556859,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.7033997655334114,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.7584994138335288,0.9378663540445487,0.82063305978898,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.1723329425556859,0.82063305978898,1.7584994138335288,1.0550996483001172,0.5861664712778429,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,1.0550996483001172,0.46893317702227433,0.9636576787807738,0.3562875180883804,1.062415540257002,0.8648998173045458
188,188,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.9378663540445487,0.7033997655334114,0.23446658851113716,1.1723329425556859,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.2895662368112544,0.7033997655334114,1.5240328253223916,1.1723329425556859,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.7033997655334114,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.7584994138335288,0.9378663540445487,0.82063305978898,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.1723329425556859,0.82063305978898,1.7584994138335288,1.0550996483001172,0.5861664712778429,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,1.0550996483001172,0.46893317702227433,0.9636576787807738,0.3562875180883804,1.062415540257002,0.8648998173045458
189,189,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.9378663540445487,0.7033997655334114,0.23446658851113716,1.1723329425556859,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.2895662368112544,0.82063305978898,1.64126611957796,1.1723329425556859,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.82063305978898,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.7584994138335288,0.9378663540445487,0.9378663540445487,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.2895662368112544,0.82063305978898,1.7584994138335288,1.1723329425556859,0.5861664712778429,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,1.0550996483001172,0.46893317702227433,0.9777256740914421,0.35967230201409817,1.0774217498050267,0.8780295983778573
190,190,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.9378663540445487,0.7033997655334114,0.23446658851113716,1.1723329425556859,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.2895662368112544,0.82063305978898,1.64126611957796,1.1723329425556859,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.82063305978898,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.7584994138335288,0.9378663540445487,0.9378663540445487,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.2895662368112544,0.82063305978898,1.7584994138335288,1.1723329425556859,0.5861664712778429,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,1.0550996483001172,0.46893317702227433,0.9777256740914421,0.35967230201409817,1.0774217498050267,0.8780295983778573
191,191,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.9378663540445487,0.7033997655334114,0.23446658851113716,1.1723329425556859,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.2895662368112544,0.82063305978898,1.64126611957796,1.1723329425556859,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.9378663540445487,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.7584994138335288,0.9378663540445487,0.9378663540445487,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.2895662368112544,0.82063305978898,1.7584994138335288,1.1723329425556859,0.5861664712778429,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,1.0550996483001172,0.46893317702227433,0.9800703399765535,0.35900883622774776,1.0795825123567457,0.8805581675963613
192,192,0.46893317702227433,0.5861664712778429,0.7033997655334114,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.9378663540445487,0.7033997655334114,0.23446658851113716,1.1723329425556859,0.5861664712778429,0.9378663540445487,0.5861664712778429,1.2895662368112544,1.2895662368112544,0.82063305978898,1.64126611957796,1.1723329425556859,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.9378663540445487,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.7584994138335288,0.9378663540445487,0.9378663540445487,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.2895662368112544,0.82063305978898,1.7584994138335288,1.1723329425556859,0.5861664712778429,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,1.0550996483001172,0.46893317702227433,0.9800703399765535,0.35900883622774776,1.0795825123567457,0.8805581675963613
193,193,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.9378663540445487,0.7033997655334114,0.23446658851113716,1.1723329425556859,0.5861664712778429,1.1723329425556859,0.5861664712778429,1.2895662368112544,1.2895662368112544,0.82063305978898,1.64126611957796,1.1723329425556859,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.9378663540445487,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.7584994138335288,0.9378663540445487,0.9378663540445487,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.2895662368112544,0.82063305978898,1.7584994138335288,1.1723329425556859,0.5861664712778429,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,1.0550996483001172,0.46893317702227433,0.9871043376318877,0.35691675168926895,1.086036613763802,0.8881720614999732
194,194,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.7033997655334114,0.46893317702227433,1.2895662368112544,0.9378663540445487,0.7033997655334114,0.23446658851113716,1.1723329425556859,0.5861664712778429,1.1723329425556859,0.5861664712778429,1.2895662368112544,1.2895662368112544,0.82063305978898,1.64126611957796,1.1723329425556859,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.9378663540445487,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.7584994138335288,0.9378663540445487,0.9378663540445487,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.2895662368112544,0.82063305978898,1.7584994138335288,1.1723329425556859,0.7033997655334114,1.1723329425556859,0.82063305978898,0.82063305978898,0.9378663540445487,1.0550996483001172,0.46893317702227433,0.989449003516999,0.3546067397184002,1.087740976998258,0.8911570300357402
195,195,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.7033997655334114,0.5861664712778429,1.2895662368112544,0.9378663540445487,0.7033997655334114,0.23446658851113716,1.1723329425556859,0.5861664712778429,1.1723329425556859,0.5861664712778429,1.2895662368112544,1.2895662368112544,0.82063305978898,1.64126611957796,1.1723329425556859,1.2895662368112544,1.0550996483001172,1.4067995310668229,0.7033997655334114,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.9378663540445487,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.7584994138335288,0.9378663540445487,0.9378663540445487,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.2895662368112544,0.82063305978898,1.7584994138335288,1.1723329425556859,0.7033997655334114,1.1723329425556859,0.82063305978898,0.82063305978898,1.0550996483001172,1.1723329425556859,0.46893317702227433,0.9964830011723329,0.3522975040690441,1.094134887188281,0.8988311151563849
196,196,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.7033997655334114,0.5861664712778429,1.2895662368112544,0.9378663540445487,0.7033997655334114,0.23446658851113716,1.1723329425556859,0.5861664712778429,1.1723329425556859,0.5861664712778429,1.2895662368112544,1.2895662368112544,0.82063305978898,1.64126611957796,1.1723329425556859,1.2895662368112544,1.0550996483001172,1.5240328253223916,0.7033997655334114,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.9378663540445487,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.8757327080890973,0.9378663540445487,0.9378663540445487,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.2895662368112544,0.82063305978898,1.8757327080890973,1.1723329425556859,0.7033997655334114,1.1723329425556859,0.82063305978898,0.82063305978898,1.0550996483001172,1.1723329425556859,0.46893317702227433,1.0035169988276669,0.36627915113610593,1.1050443996852992,0.9019895979700345
197,197,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.7033997655334114,0.5861664712778429,1.2895662368112544,0.9378663540445487,0.7033997655334114,0.23446658851113716,1.1723329425556859,0.5861664712778429,1.1723329425556859,0.5861664712778429,1.2895662368112544,1.2895662368112544,0.82063305978898,1.64126611957796,1.1723329425556859,1.2895662368112544,1.0550996483001172,1.5240328253223916,0.7033997655334114,0.46893317702227433,0.7033997655334114,1.0550996483001172,0.9378663540445487,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.8757327080890973,0.9378663540445487,0.9378663540445487,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.2895662368112544,0.82063305978898,1.8757327080890973,1.1723329425556859,0.7033997655334114,1.1723329425556859,0.82063305978898,0.82063305978898,1.0550996483001172,1.1723329425556859,0.46893317702227433,1.0035169988276669,0.36627915113610593,1.1050443996852992,0.9019895979700345
198,198,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.7033997655334114,0.5861664712778429,1.4067995310668229,0.9378663540445487,0.82063305978898,0.23446658851113716,1.1723329425556859,0.5861664712778429,1.1723329425556859,0.5861664712778429,1.2895662368112544,1.2895662368112544,0.9378663540445487,1.64126611957796,1.1723329425556859,1.2895662368112544,1.0550996483001172,1.5240328253223916,0.7033997655334114,0.5861664712778429,0.7033997655334114,1.0550996483001172,0.9378663540445487,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.8757327080890973,0.9378663540445487,0.9378663540445487,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.2895662368112544,0.82063305978898,1.8757327080890973,1.1723329425556859,0.7033997655334114,1.1723329425556859,0.82063305978898,0.82063305978898,1.0550996483001172,1.1723329425556859,0.46893317702227433,1.0128956623681125,0.362894158202305,1.1134847910543033,0.9123065336819217
199,199,0.5861664712778429,0.5861664712778429,0.7033997655334114,0.7033997655334114,0.5861664712778429,1.4067995310668229,0.9378663540445487,0.82063305978898,0.23446658851113716,1.1723329425556859,0.5861664712778429,1.1723329425556859,0.5861664712778429,1.2895662368112544,1.2895662368112544,0.9378663540445487,1.64126611957796,1.1723329425556859,1.2895662368112544,1.0550996483001172,1.5240328253223916,0.7033997655334114,0.5861664712778429,0.7033997655334114,1.0550996483001172,0.9378663540445487,1.4067995310668229,0.9378663540445487,0.5861664712778429,0.82063305978898,0.9378663540445487,1.0550996483001172,1.8757327080890973,0.9378663540445487,0.9378663540445487,1.4067995310668229,1.64126611957796,1.2895662368112544,1.1723329425556859,1.2895662368112544,0.82063305978898,1.8757327080890973,1.1723329425556859,0.7033997655334114,1.1723329425556859,0.82063305978898,0.82063305978898,1.0550996483001172,1.2895662368112544,0.5861664712778429,1.0175849941383353,0.3610965674081103,1.1176758560774995,0.917494132199171
